Gene_Name,Fold Change,log2FC,abslog2FC
CORIN,0.5146282446106465,-0.9583974554575376,0.9583974554575376
SYDE1,0.514673993123772,-0.9582692110009764,0.9582692110009764
ZNF692,1.942608689667175,0.9579953202067665,0.9579953202067665
LCA5,0.5149370888214686,-0.9575319095611158,0.9575319095611158
FLVCR1,1.9418723112718612,0.9574483387842257,0.9574483387842257
ZNF107,1.9418174417421392,0.9574075734278429,0.9574075734278429
INTS7,1.9417887522326,0.9573862580775879,0.9573862580775879
CYTH4,0.5150428604853085,-0.9572356003843645,0.9572356003843645
RELL2,1.9413812160385564,0.9570834382406546,0.9570834382406546
UFSP1,1.9412833944824894,0.9570107424566936,0.9570107424566936
EXOSC2,1.9410752609024684,0.9568560564471411,0.9568560564471411
IFFO2,1.9408439900071444,0.9566841552031353,0.9566841552031353
SMARCB1,1.9407822361625149,0.9566382507495794,0.9566382507495794
BLMH,1.9405053109733408,0.9564323816440597,0.9564323816440597
KPNA1,1.9401297298291913,0.9561531237132775,0.9561531237132775
IL11RA,0.5155569876582989,-0.9557961885976746,0.9557961885976746
C7orf73,1.9396026598719276,0.95576113728646,0.95576113728646
GBGT1,0.5156030800658412,-0.9556672129130849,0.9556672129130849
CDCA7L,1.9394541734383248,0.9556506874267605,0.9556506874267605
FOXF2,0.5157412619933425,-0.9552806215980224,0.9552806215980224
POFUT1,1.9386462055016895,0.9550495418975852,0.9550495418975852
IKZF3,0.5159047730239765,-0.9548233008756145,0.9548233008756145
PARS2,1.9381047665185254,0.9546465594276399,0.9546465594276399
TMEM65,1.9379783035425273,0.9545524192840488,0.9545524192840488
ENTPD1,0.5162122724005109,-0.9539636544998567,0.9539636544998567
MYL12A,0.5162970160853121,-0.9537268347531538,0.9537268347531538
ACCS,0.5163260903779082,-0.9536455943906356,0.9536455943906356
HPS5,0.516332617767292,-0.953627355969326,0.953627355969326
LHX6,0.5163938241255147,-0.9534563482251642,0.9534563482251642
DGKD,0.5164103084075243,-0.9534102953654577,0.9534102953654577
MRPL19,1.9359329694883611,0.9530290010314748,0.9530290010314748
AP1S2,0.5165735278188422,-0.9529543814799025,0.9529543814799025
FAM8A1,0.5165891784462162,-0.9529106728125958,0.9529106728125958
UTP11L,1.9355795469412926,0.9527655996061938,0.9527655996061938
FAM49A,0.5166496103989371,-0.9527419124455977,0.9527419124455977
CATSPERB,1.9354681429986953,0.9526825616648206,0.9526825616648206
GLI1,1.9347463075200042,0.9521444062262344,0.9521444062262344
FHIT,0.5168784834418498,-0.9521029476968529,0.9521029476968529
MTERFD1,1.9345951575884388,0.952031692856904,0.952031692856904
MAML2,0.516947629146811,-0.9519099632779446,0.9519099632779446
PAK2,1.9341816416606463,0.9517232866543325,0.9517232866543325
TLCD1,1.9341341433731831,0.9516878575179407,0.9516878575179407
IL1A,1.9338863111049784,0.9515029844599988,0.9515029844599988
PLEK,0.5171765045229278,-0.9512713603003213,0.9512713603003213
CBWD6,1.9333746354045598,0.9511212196864005,0.9511212196864005
TTLL11,0.5172636801336682,-0.9510281991713073,0.9510281991713073
MYO1B,0.5174511807595389,-0.950505337779649,0.950505337779649
STIP1,1.9316823651392705,0.9498578851093206,0.9498578851093206
PTS,1.931384345341214,0.9496352890643549,0.9496352890643549
C9orf163,1.9308910665451229,0.9492667752734555,0.9492667752734555
TP53I11,0.5180013198551974,-0.9489723210177685,0.9489723210177685
CD274,0.5184280599686731,-0.9477842885435148,0.9477842885435148
NKD2,0.5184402447057886,-0.9477503809397572,0.9477503809397572
FHDC1,0.5185124671085275,-0.9475494172868273,0.9475494172868273
EZR,0.5186833648950242,-0.947073994259273,0.947073994259273
XKR9,1.9274963771009965,0.9467281484706142,0.9467281484706142
NT5DC2,1.9271213491891015,0.9464474197712659,0.9464474197712659
RBM38,1.9269424876316974,0.9463135129690003,0.9463135129690003
MTMR10,0.5192512606943916,-0.945495281082073,0.945495281082073
FAM212B,0.5193742867685972,-0.9451535041858278,0.9451535041858278
PCDHB8,1.92517365381687,0.9449885851327361,0.9449885851327361
AP2M1,1.9245064342114282,0.9444884945259416,0.9444884945259416
AKTIP,0.519722514714131,-0.9441865360492475,0.9441865360492475
SOX5,0.5197384466590974,-0.9441423113234508,0.9441423113234508
DNASE1L2,1.9238491430848945,0.9439956758979096,0.9439956758979096
TMEM164,0.5198003983226892,-0.9439703555406035,0.9439703555406035
LRRC8C,0.5198880623307599,-0.9437270664500845,0.9437270664500845
PDF,1.9232575380148602,0.9435519628542218,0.9435519628542218
MAST3,0.5200377921280217,-0.9433116244518893,0.9433116244518893
RNASEH1,1.922428686328045,0.942930081521758,0.942930081521758
USP5,1.9218137106256272,0.9424684964747708,0.9424684964747708
MTFR1,1.9212383457756281,0.9420365085600534,0.9420365085600534
C9orf43,1.9212373408202141,0.9420357539193944,0.9420357539193944
GALNT10,0.5206408918932401,-0.9416394673274899,0.9416394673274899
CD63,0.520731998629157,-0.941387032800664,0.941387032800664
GAB1,0.5209669420968824,-0.940736265542923,0.940736265542923
N4BP3,0.5210169067324869,-0.9405979069068604,0.9405979069068604
RUFY4,1.9193057561378168,0.9405845592279316,0.9405845592279316
FANCL,1.9191067948582727,0.9404349971640467,0.9404349971640467
XYLT2,1.9189174920976397,0.9402926811525814,0.9402926811525814
PPM1G,1.9188113172237786,0.9402128537485952,0.9402128537485952
RPUSD1,1.9180732143607524,0.9396577902096622,0.9396577902096622
BMP8B,1.9175272789235702,0.9392471017896529,0.9392471017896529
MRE11A,1.9166781584538692,0.9386081052983122,0.9386081052983122
PAQR6,1.916308527482471,0.9383298550382709,0.9383298550382709
DPP3,1.9162935060623663,0.9383185461008428,0.9383185461008428
FNDC3A,0.5218928820841772,-0.9381743692115255,0.9381743692115255
YARS2,1.9160967130891937,0.938170381519215,0.938170381519215
MT-CYB,0.5219123570704757,-0.9381205345207162,0.9381205345207162
NRL,0.5219793107740032,-0.9379354697689682,0.9379354697689682
ITGAV,1.9156739349856609,0.9378520222373802,0.9378520222373802
BEND3,1.9156165552552993,0.9378088088852957,0.9378088088852957
TYSND1,1.9152339441831114,0.9375206268753995,0.9375206268753995
LRRC1,1.9150415713114217,0.9373757102044713,0.9373757102044713
DOLPP1,1.9148274120496034,0.9372143644735076,0.9372143644735076
PAK1IP1,1.9147898623608866,0.9371860730042464,0.9371860730042464
CRKL,1.914597269461109,0.9370409569258302,0.9370409569258302
